activity_id,case_id,case_date,case_type,status
1892,954,2015-11-02 03:41:44.000,Billing Issue,Unresolved
1894,955,2015-09-12 16:26:10.000,Network Issue,Open
1897,956,2016-01-07 02:53:37.000,Network Issue,Closed
1900,957,2016-10-17 00:27:05.000,Billing Issue,Unresolved
1901,958,2015-01-27 22:36:30.000,Billing Issue,Closed
1905,959,2015-01-20 09:22:03.000,Billing Issue,Closed
1907,960,2016-03-12 01:59:40.000,Device Issue,Closed
1908,961,2016-02-08 10:50:39.000,Device Issue,Unresolved
1909,962,2015-05-15 22:58:56.000,Device Issue,Unresolved
1913,963,2016-03-30 19:08:49.000,Device Issue,Unresolved
1915,964,2015-01-29 04:33:13.000,Network Issue,Closed
1917,965,2015-04-03 13:16:04.000,Device Issue,Closed
1918,966,2015-05-28 14:40:00.000,Billing Issue,Closed
1919,967,2016-01-11 16:48:53.000,Device Issue,Closed
1921,968,2015-07-03 19:10:23.000,Device Issue,Closed
1923,969,2016-11-01 04:27:13.000,Device Issue,Closed
1925,970,2015-07-14 04:46:24.000,Network Issue,Closed
1927,971,2016-06-23 11:39:41.000,Network Issue,Unresolved
1930,972,2015-08-30 19:12:59.000,Network Issue,Closed
1931,973,2016-06-09 22:32:27.000,Device Issue,Closed
1934,974,2015-11-29 12:13:22.000,Billing Issue,Closed
1935,975,2016-10-06 17:56:15.000,Billing Issue,Closed
1936,976,2015-07-20 06:16:30.000,Network Issue,Closed
1937,977,2015-02-24 07:36:52.000,Device Issue,Open
1938,978,2016-06-20 12:48:31.000,Device Issue,Unresolved
1939,979,2015-03-06 21:36:01.000,Device Issue,Unresolved
1949,983,2016-03-25 16:47:48.000,Network Issue,Unresolved
1951,984,2015-07-28 21:08:56.000,Device Issue,Open
1953,985,2015-02-06 10:50:00.000,Billing Issue,Open
1940,980,2016-02-14 14:04:50.000,Network Issue,Closed
1944,981,2015-04-15 06:39:11.000,Billing Issue,Closed
1946,982,2015-07-25 11:51:07.000,Network Issue,Open
1958,986,2016-06-07 15:37:56.000,Billing Issue,Open
1959,987,2016-08-18 10:35:28.000,Device Issue,Open
1961,988,2016-10-24 22:26:04.000,Billing Issue,Unresolved
1965,991,2016-06-30 03:37:21.000,Network Issue,Closed
1962,989,2016-07-09 14:36:01.000,Billing Issue,Open
1964,990,2016-03-10 18:00:43.000,Device Issue,Open
1966,992,2017-01-25 12:40:23.000,Device Issue,Unresolved
1967,993,2016-02-23 19:11:11.000,Billing Issue,Closed
1972,994,2016-01-13 01:19:16.000,Device Issue,Open
1975,995,2016-11-21 22:42:42.000,Device Issue,Unresolved
1976,996,2016-06-14 15:08:03.000,Billing Issue,Open
1978,997,2016-10-19 18:41:44.000,Network Issue,Open
1980,998,2016-10-18 04:05:45.000,Device Issue,Unresolved
1981,999,2015-08-09 12:01:11.000,Billing Issue,Open
1983,1000,2015-01-10 03:56:19.000,Network Issue,Unresolved
1984,1001,2016-10-27 03:16:47.000,Network Issue,Closed
1986,1002,2015-07-26 03:26:48.000,Billing Issue,Unresolved
1989,1003,2015-07-26 17:42:34.000,Network Issue,Open
2010,1014,2015-09-30 06:43:16.000,Billing Issue,Closed
1991,1004,2016-03-04 10:14:33.000,Device Issue,Open
1992,1005,2016-10-20 15:17:48.000,Device Issue,Unresolved
1994,1006,2015-11-14 18:09:22.000,Billing Issue,Open
1995,1007,2015-06-14 12:26:58.000,Network Issue,Open
1996,1008,2016-01-04 04:57:06.000,Device Issue,Unresolved
1997,1009,2015-01-21 10:50:18.000,Network Issue,Open
2000,1010,2015-11-28 20:29:59.000,Device Issue,Open
2002,1011,2015-01-30 11:17:57.000,Billing Issue,Unresolved
2003,1012,2015-05-14 03:10:40.000,Billing Issue,Closed
2006,1013,2016-07-04 12:00:15.000,Network Issue,Open
2016,1016,2015-12-13 04:50:51.000,Network Issue,Open
2017,1017,2015-06-02 18:58:07.000,Device Issue,Unresolved
2019,1018,2016-10-11 09:49:42.000,Billing Issue,Open
2022,1019,2017-01-23 22:40:26.000,Network Issue,Open
2012,1015,2015-03-10 15:09:29.000,Device Issue,Closed
2025,1023,2015-03-25 12:36:46.000,Network Issue,Unresolved
2029,1024,2016-02-12 22:02:11.000,Device Issue,Open
2031,1025,2016-02-04 05:23:18.000,Device Issue,Unresolved
2023,1020,2015-11-11 03:36:24.000,Billing Issue,Unresolved
2026,1021,2016-05-17 12:01:58.000,Network Issue,Closed
2030,1022,2016-04-10 06:29:35.000,Network Issue,Closed
2044,1029,2017-01-04 15:29:52.000,Network Issue,Open
2045,1030,2016-11-26 11:01:56.000,Device Issue,Unresolved
2038,1026,2016-12-01 00:28:41.000,Billing Issue,Closed
2041,1027,2016-12-23 05:30:49.000,Device Issue,Closed
2042,1028,2015-05-27 11:48:25.000,Network Issue,Closed
2060,1038,2016-12-03 20:37:06.000,Network Issue,Open
2061,1039,2015-08-15 20:42:23.000,Network Issue,Unresolved
2062,1040,2017-02-28 08:35:35.000,Network Issue,Unresolved
2064,1041,2016-03-27 10:38:00.000,Device Issue,Unresolved
2052,1033,2015-10-20 15:21:04.000,Network Issue,Unresolved
2053,1034,2015-11-23 17:22:15.000,Billing Issue,Unresolved
2054,1035,2016-07-08 16:00:47.000,Device Issue,Open
2046,1031,2016-09-11 07:37:51.000,Billing Issue,Closed
2047,1032,2015-12-22 20:58:26.000,Device Issue,Open
2057,1036,2016-06-12 18:08:13.000,Device Issue,Open
2058,1037,2015-11-05 18:58:47.000,Network Issue,Closed
2065,1042,2016-01-15 02:38:16.000,Billing Issue,Closed
2074,1047,2015-06-11 22:27:13.000,Billing Issue,Open
2075,1048,2015-03-17 19:51:39.000,Billing Issue,Closed
2076,1049,2015-05-14 02:50:53.000,Device Issue,Unresolved
2067,1043,2017-01-15 08:07:46.000,Device Issue,Unresolved
2069,1044,2015-08-29 05:40:49.000,Device Issue,Unresolved
2071,1045,2016-11-06 13:56:33.000,Device Issue,Closed
2072,1046,2015-07-16 12:51:04.000,Billing Issue,Unresolved
2088,1057,2015-09-04 10:13:44.000,Billing Issue,Open
2090,1058,2016-01-10 13:04:41.000,Device Issue,Unresolved
2091,1059,2016-07-23 23:26:13.000,Device Issue,Unresolved
2096,1063,2016-05-21 08:26:33.000,Network Issue,Unresolved
2100,1065,2015-06-25 17:45:51.000,Billing Issue,Unresolved
2102,1066,2015-03-06 10:40:58.000,Device Issue,Open
2104,1067,2016-04-25 22:32:08.000,Billing Issue,Open
2106,1068,2017-01-31 20:19:37.000,Network Issue,Closed
2107,1069,2015-08-23 16:34:43.000,Device Issue,Open
2095,1060,2016-06-16 21:33:24.000,Billing Issue,Open
2101,1061,2016-04-15 20:39:59.000,Device Issue,Open
2103,1062,2016-05-07 12:48:15.000,Billing Issue,Unresolved
2105,1064,2016-08-27 02:52:10.000,Billing Issue,Unresolved
2077,1050,2016-05-04 18:35:26.000,Billing Issue,Closed
2078,1051,2015-06-12 14:41:06.000,Billing Issue,Unresolved
2109,1070,2016-03-18 10:08:46.000,Billing Issue,Closed
2079,1052,2016-03-09 14:41:00.000,Device Issue,Closed
2111,1071,2017-01-15 10:49:52.000,Billing Issue,Unresolved
2080,1053,2016-03-25 17:52:17.000,Device Issue,Unresolved
2113,1072,2015-08-04 11:10:07.000,Network Issue,Closed
2081,1054,2015-09-12 05:54:34.000,Network Issue,Unresolved
2085,1055,2015-12-24 01:54:12.000,Network Issue,Unresolved
2086,1056,2015-04-07 02:28:30.000,Network Issue,Open
2127,1081,2016-11-01 22:05:02.000,Device Issue,Unresolved
2129,1082,2016-11-09 02:15:21.000,Network Issue,Closed
2123,1078,2015-05-28 09:40:05.000,Network Issue,Open
2125,1079,2016-01-07 11:34:38.000,Billing Issue,Unresolved
2126,1080,2015-05-15 08:54:55.000,Billing Issue,Unresolved
2115,1073,2016-06-01 11:37:19.000,Network Issue,Unresolved
2116,1074,2015-03-24 15:58:03.000,Network Issue,Closed
2118,1075,2016-12-19 20:14:28.000,Device Issue,Unresolved
2120,1076,2016-06-11 10:13:35.000,Network Issue,Closed
2122,1077,2015-09-21 06:43:03.000,Network Issue,Open
2130,1083,2015-10-05 12:15:50.000,Network Issue,Open
2132,1084,2016-04-22 23:23:09.000,Device Issue,Unresolved
2133,1085,2017-02-19 21:48:07.000,Device Issue,Unresolved
2151,1094,2015-08-24 10:03:52.000,Billing Issue,Closed
2158,1095,2016-02-03 16:42:38.000,Network Issue,Unresolved
2161,1096,2015-06-11 11:29:00.000,Network Issue,Unresolved
2168,1097,2015-10-14 09:26:31.000,Device Issue,Unresolved
2169,1098,2016-02-21 16:55:27.000,Billing Issue,Unresolved
2138,1086,2015-10-14 15:38:52.000,Billing Issue,Unresolved
2141,1087,2017-01-25 06:43:09.000,Device Issue,Unresolved
2142,1088,2016-04-17 19:37:26.000,Billing Issue,Open
2143,1089,2015-03-08 19:04:11.000,Billing Issue,Unresolved
2145,1090,2016-07-25 22:51:11.000,Device Issue,Open
2147,1091,2015-02-03 05:42:31.000,Billing Issue,Closed
2148,1092,2016-08-22 05:10:47.000,Device Issue,Closed
2154,1093,2016-05-09 02:26:01.000,Billing Issue,Open
2172,1099,2015-11-28 21:04:52.000,Device Issue,Unresolved
2182,1100,2016-05-28 04:12:02.000,Device Issue,Unresolved
2183,1101,2016-07-17 08:27:45.000,Device Issue,Open
2184,1102,2017-02-19 23:26:43.000,Network Issue,Closed
2188,1103,2016-12-09 03:36:59.000,Billing Issue,Unresolved
2197,1106,2016-01-01 16:54:25.000,Billing Issue,Unresolved
2198,1107,2015-09-16 01:50:08.000,Network Issue,Open
2199,1108,2016-01-20 02:07:52.000,Device Issue,Unresolved
2200,1109,2016-02-21 15:11:01.000,Billing Issue,Unresolved
2201,1110,2016-11-21 16:08:29.000,Device Issue,Open
2192,1104,2016-11-29 00:04:28.000,Network Issue,Unresolved
2193,1105,2016-09-26 01:57:21.000,Network Issue,Open
2205,1111,2015-01-18 08:26:33.000,Billing Issue,Closed
2207,1112,2015-04-22 19:19:50.000,Network Issue,Closed
2208,1113,2016-04-16 08:50:51.000,Device Issue,Unresolved
2211,1114,2016-02-17 04:41:43.000,Billing Issue,Open
2212,1118,2015-10-18 20:08:23.000,Billing Issue,Closed
2213,1119,2017-02-11 23:09:38.000,Billing Issue,Open
2215,1120,2016-01-22 06:54:35.000,Billing Issue,Open
2217,1121,2015-03-12 20:17:27.000,Network Issue,Unresolved
2219,1122,2015-01-02 12:58:11.000,Device Issue,Open
2223,1123,2016-05-26 16:21:16.000,Network Issue,Open
2225,1124,2015-02-13 18:24:43.000,Network Issue,Closed
2216,1115,2016-09-17 14:22:07.000,Network Issue,Unresolved
2218,1116,2016-10-29 16:36:31.000,Network Issue,Unresolved
2220,1117,2016-06-03 19:48:36.000,Billing Issue,Closed
2229,1125,2017-01-21 21:24:26.000,Network Issue,Open
2232,1127,2016-08-20 09:11:17.000,Device Issue,Open
2233,1128,2016-05-29 22:11:48.000,Billing Issue,Open
2234,1129,2016-03-23 16:07:36.000,Network Issue,Closed
2236,1130,2016-12-31 10:42:40.000,Device Issue,Open
2239,1131,2016-08-05 23:57:08.000,Billing Issue,Open
2240,1132,2016-10-18 09:01:55.000,Billing Issue,Closed
2242,1133,2016-01-28 07:14:09.000,Billing Issue,Closed
2246,1134,2016-09-26 02:56:28.000,Network Issue,Unresolved
2258,1139,2016-06-16 10:35:54.000,Billing Issue,Open
2231,1126,2016-05-23 07:31:12.000,Billing Issue,Open
2249,1135,2016-07-15 07:29:44.000,Billing Issue,Unresolved
2251,1136,2015-07-27 22:10:08.000,Network Issue,Open
2252,1137,2016-01-13 18:27:12.000,Network Issue,Open
2256,1138,2016-04-10 15:23:29.000,Billing Issue,Unresolved
2264,1141,2016-10-17 19:58:54.000,Billing Issue,Open
2266,1142,2016-03-25 06:34:06.000,Device Issue,Closed
2267,1143,2015-03-22 13:59:46.000,Network Issue,Unresolved
2261,1140,2016-07-25 10:58:01.000,Device Issue,Unresolved
2276,1146,2016-08-25 13:46:41.000,Network Issue,Open
2271,1144,2015-11-17 04:39:03.000,Billing Issue,Unresolved
2275,1145,2015-07-11 21:33:04.000,Device Issue,Unresolved
2277,1147,2015-08-18 07:28:23.000,Billing Issue,Open
2278,1148,2017-02-11 18:12:19.000,Network Issue,Unresolved
2279,1149,2016-02-07 16:25:09.000,Billing Issue,Unresolved
2285,1150,2016-07-24 23:58:19.000,Device Issue,Open
2287,1151,2016-10-18 11:57:50.000,Network Issue,Unresolved
2288,1152,2015-07-11 07:07:26.000,Network Issue,Unresolved
2289,1153,2016-12-20 07:33:55.000,Billing Issue,Open
2291,1154,2015-11-29 11:22:49.000,Network Issue,Closed
2292,1155,2016-09-03 12:18:08.000,Network Issue,Open
2294,1156,2016-04-27 01:02:42.000,Billing Issue,Closed
2297,1157,2015-12-19 08:08:36.000,Device Issue,Unresolved
2299,1158,2016-07-11 00:51:24.000,Device Issue,Unresolved
2305,1161,2016-10-25 09:22:46.000,Network Issue,Unresolved
2307,1162,2016-08-14 00:22:13.000,Network Issue,Unresolved
2330,1164,2015-04-19 15:58:32.000,Network Issue,Closed
2302,1159,2016-05-24 14:29:17.000,Device Issue,Closed
2304,1160,2016-09-08 11:19:09.000,Network Issue,Unresolved
2313,1166,2015-03-23 04:08:19.000,Device Issue,Unresolved
2317,1170,2015-06-16 03:07:46.000,Network Issue,Open
2320,1172,2016-09-07 10:34:45.000,Billing Issue,Unresolved
2323,1175,2015-05-03 01:42:45.000,Device Issue,Open
2332,1177,2017-01-04 18:18:30.000,Device Issue,Unresolved
2352,1184,2015-07-25 15:00:28.000,Network Issue,Unresolved
2353,1185,2016-07-07 15:32:43.000,Network Issue,Closed
2355,1186,2015-11-25 21:24:35.000,Network Issue,Unresolved
2356,1187,2016-04-19 23:12:04.000,Device Issue,Closed
2339,1179,2016-04-07 14:50:31.000,Billing Issue,Unresolved
2344,1180,2016-11-24 15:10:00.000,Network Issue,Unresolved
2346,1181,2015-11-11 05:29:53.000,Billing Issue,Open
2348,1182,2015-01-31 02:48:14.000,Device Issue,Open
2350,1183,2015-10-11 06:36:55.000,Network Issue,Closed
2308,1167,2015-12-18 11:00:21.000,Billing Issue,Unresolved
2315,1169,2015-09-21 02:19:53.000,Device Issue,Unresolved
2321,1174,2016-03-30 22:12:43.000,Billing Issue,Unresolved
2333,1178,2016-06-09 05:48:45.000,Device Issue,Unresolved
2310,1163,2016-08-12 23:42:09.000,Device Issue,Unresolved
2359,1188,2016-12-07 09:25:05.000,Billing Issue,Closed
2360,1189,2016-11-30 06:54:44.000,Billing Issue,Unresolved
2312,1165,2015-12-11 11:16:30.000,Billing Issue,Unresolved
2314,1168,2016-01-22 04:24:08.000,Network Issue,Closed
2316,1171,2015-03-14 21:51:29.000,Device Issue,Closed
2319,1173,2015-06-13 23:54:13.000,Network Issue,Unresolved
2329,1176,2016-04-26 15:07:55.000,Billing Issue,Closed
2369,1192,2017-02-20 02:43:58.000,Billing Issue,Unresolved
2381,1199,2015-03-17 02:33:48.000,Device Issue,Unresolved
2382,1200,2015-06-24 02:48:57.000,Device Issue,Unresolved
2384,1201,2015-05-11 11:51:08.000,Device Issue,Open
2385,1202,2015-12-17 12:07:53.000,Network Issue,Unresolved
2386,1203,2016-04-28 05:27:05.000,Network Issue,Unresolved
2387,1204,2017-02-22 19:07:40.000,Network Issue,Open
2391,1205,2016-05-24 17:13:33.000,Billing Issue,Closed
2392,1206,2015-11-29 13:55:52.000,Network Issue,Unresolved
2394,1207,2015-01-10 19:08:45.000,Device Issue,Open
2371,1193,2015-03-31 02:31:16.000,Device Issue,Open
2372,1194,2016-01-22 23:53:46.000,Device Issue,Unresolved
2373,1195,2016-05-18 03:06:50.000,Device Issue,Unresolved
2374,1196,2016-09-20 02:41:21.000,Network Issue,Closed
2375,1197,2016-08-05 20:05:23.000,Billing Issue,Unresolved
2380,1198,2015-10-27 02:24:51.000,Network Issue,Open
2365,1190,2016-07-01 10:25:57.000,Billing Issue,Closed
2366,1191,2016-08-27 01:58:37.000,Billing Issue,Closed
2397,1208,2016-05-10 16:28:34.000,Billing Issue,Closed
2398,1209,2016-09-05 20:36:18.000,Network Issue,Closed
2400,1210,2015-11-22 08:27:30.000,Device Issue,Unresolved
2434,1225,2015-04-28 17:34:05.000,Network Issue,Closed
2435,1226,2016-07-27 14:42:41.000,Device Issue,Open
2429,1224,2016-11-06 05:06:30.000,Billing Issue,Open
2405,1211,2016-11-12 17:31:50.000,Billing Issue,Open
2406,1212,2015-09-15 14:02:29.000,Device Issue,Open
2408,1213,2016-04-02 10:37:13.000,Device Issue,Closed
2410,1214,2016-09-22 21:08:46.000,Billing Issue,Closed
2448,1227,2016-06-01 05:49:29.000,Billing Issue,Open
2449,1228,2015-06-02 18:54:36.000,Device Issue,Closed
2411,1215,2015-08-04 02:59:00.000,Billing Issue,Open
2413,1216,2016-07-17 22:44:31.000,Billing Issue,Open
2451,1229,2016-10-22 01:17:07.000,Device Issue,Unresolved
2458,1230,2016-03-17 20:32:39.000,Billing Issue,Unresolved
2416,1217,2016-03-29 19:27:31.000,Billing Issue,Unresolved
2420,1218,2015-04-26 23:32:51.000,Device Issue,Closed
2422,1219,2015-07-05 01:46:08.000,Device Issue,Open
2424,1220,2016-11-19 07:47:12.000,Billing Issue,Unresolved
2425,1221,2015-01-07 03:57:31.000,Billing Issue,Open
2426,1222,2016-04-11 10:04:34.000,Network Issue,Unresolved
2428,1223,2016-12-12 20:52:38.000,Billing Issue,Unresolved
2469,1233,2015-05-17 10:45:51.000,Network Issue,Open
2470,1234,2016-01-12 17:39:59.000,Device Issue,Open
2472,1235,2017-02-16 19:46:49.000,Device Issue,Closed
2464,1231,2015-04-18 00:47:31.000,Network Issue,Unresolved
2466,1232,2015-01-27 22:07:39.000,Network Issue,Open
2487,1238,2016-03-04 04:43:07.000,Billing Issue,Closed
2488,1239,2016-05-07 08:38:53.000,Device Issue,Unresolved
2475,1236,2015-06-08 14:43:08.000,Device Issue,Open
2480,1237,2016-03-05 14:54:49.000,Device Issue,Unresolved
2498,1243,2015-04-18 23:31:23.000,Billing Issue,Open
2499,1244,2016-03-22 16:08:03.000,Billing Issue,Unresolved
2500,1245,2015-01-22 19:15:03.000,Device Issue,Unresolved
2502,1246,2016-06-16 06:19:01.000,Network Issue,Closed
2491,1240,2016-02-23 18:47:15.000,Network Issue,Closed
2493,1241,2016-08-14 07:09:18.000,Billing Issue,Open
2495,1242,2016-04-12 18:37:32.000,Network Issue,Unresolved
2506,1247,2015-02-26 22:58:04.000,Billing Issue,Unresolved
2508,1248,2016-04-09 01:56:11.000,Billing Issue,Closed
2509,1249,2016-01-23 07:58:43.000,Device Issue,Closed
2522,1255,2017-02-20 06:45:04.000,Network Issue,Closed
2510,1250,2015-09-23 10:02:08.000,Device Issue,Closed
2523,1256,2016-02-14 10:26:34.000,Billing Issue,Closed
2511,1251,2016-04-28 00:36:06.000,Network Issue,Closed
2525,1257,2016-04-26 16:35:54.000,Billing Issue,Open
2526,1258,2017-01-18 18:29:58.000,Device Issue,Unresolved
2516,1252,2015-04-13 22:25:24.000,Device Issue,Closed
2519,1253,2016-10-15 21:34:12.000,Billing Issue,Closed
2520,1254,2016-01-30 13:37:06.000,Billing Issue,Closed
2543,1269,2015-03-10 17:35:58.000,Billing Issue,Unresolved
2555,1274,2016-10-30 18:00:10.000,Network Issue,Open
2547,1270,2016-02-06 13:43:17.000,Device Issue,Open
2551,1271,2015-03-30 16:52:12.000,Billing Issue,Open
2553,1272,2016-02-17 20:15:10.000,Device Issue,Unresolved
2554,1273,2016-02-03 08:21:34.000,Device Issue,Unresolved
2560,1275,2015-07-04 04:51:55.000,Network Issue,Open
2567,1276,2016-02-05 11:26:50.000,Billing Issue,Closed
2530,1259,2015-08-03 18:22:47.000,Billing Issue,Open
2531,1260,2015-07-21 07:59:00.000,Billing Issue,Closed
2533,1261,2015-01-19 14:15:56.000,Billing Issue,Unresolved
2534,1262,2017-01-19 09:23:45.000,Billing Issue,Open
2536,1263,2015-06-17 20:22:32.000,Network Issue,Unresolved
2546,1265,2015-05-23 08:23:50.000,Billing Issue,Unresolved
2548,1267,2015-03-06 02:31:26.000,Device Issue,Open
2569,1277,2015-09-30 20:23:08.000,Device Issue,Open
2572,1278,2015-03-22 12:03:05.000,Network Issue,Open
2574,1279,2016-02-20 22:57:22.000,Network Issue,Closed
2538,1264,2015-08-21 17:20:46.000,Device Issue,Unresolved
2539,1266,2016-04-03 07:37:39.000,Billing Issue,Closed
2542,1268,2016-01-21 14:06:15.000,Device Issue,Closed
2584,1285,2016-12-22 17:55:37.000,Billing Issue,Unresolved
2576,1280,2016-06-27 06:29:57.000,Network Issue,Closed
2585,1286,2016-12-10 08:41:32.000,Billing Issue,Open
2586,1287,2016-06-30 18:06:47.000,Network Issue,Closed
2577,1281,2015-03-08 21:36:13.000,Billing Issue,Closed
2578,1282,2016-02-29 09:27:06.000,Network Issue,Unresolved
2588,1288,2016-09-23 04:02:40.000,Billing Issue,Open
2580,1283,2015-03-16 14:12:55.000,Billing Issue,Open
2589,1289,2015-12-16 08:43:30.000,Network Issue,Unresolved
2582,1284,2016-11-24 13:58:21.000,Network Issue,Open
2590,1290,2015-02-18 12:33:18.000,Billing Issue,Open
2591,1291,2016-10-06 03:23:56.000,Network Issue,Open
2600,1294,2016-05-15 10:21:44.000,Network Issue,Open
2602,1296,2016-03-10 17:07:13.000,Network Issue,Open
2603,1298,2015-04-23 05:51:31.000,Network Issue,Closed
2606,1299,2016-03-15 21:23:13.000,Billing Issue,Open
2609,1300,2016-02-23 21:17:48.000,Network Issue,Closed
2610,1301,2016-07-22 13:24:17.000,Billing Issue,Open
2597,1292,2016-04-03 16:30:57.000,Network Issue,Closed
2599,1293,2015-04-22 23:39:27.000,Billing Issue,Unresolved
2601,1295,2016-10-07 18:05:34.000,Billing Issue,Closed
2607,1297,2016-02-18 07:23:11.000,Network Issue,Closed
2619,1307,2016-06-01 23:48:35.000,Network Issue,Unresolved
2620,1308,2015-03-20 04:44:53.000,Device Issue,Closed
2611,1302,2016-09-16 07:28:06.000,Device Issue,Unresolved
2612,1303,2015-04-21 09:27:51.000,Device Issue,Closed
2621,1309,2015-11-10 21:05:16.000,Billing Issue,Open
2615,1304,2016-04-29 21:59:35.000,Device Issue,Closed
2616,1305,2016-09-08 03:58:39.000,Network Issue,Closed
2617,1306,2016-05-31 08:53:43.000,Device Issue,Open
2627,1312,2016-12-08 22:33:26.000,Billing Issue,Open
2628,1313,2016-01-18 05:07:13.000,Device Issue,Open
2636,1314,2016-09-15 22:17:32.000,Network Issue,Open
2640,1316,2016-07-02 18:18:01.000,Billing Issue,Closed
2646,1319,2016-07-04 12:59:27.000,Network Issue,Closed
2648,1323,2015-08-19 18:20:00.000,Billing Issue,Unresolved
2656,1325,2015-07-23 23:56:07.000,Device Issue,Closed
2644,1315,2016-04-04 19:46:45.000,Device Issue,Open
2649,1317,2016-08-24 21:03:20.000,Device Issue,Closed
2653,1321,2016-11-06 14:00:51.000,Device Issue,Unresolved
2660,1324,2015-07-19 00:57:55.000,Device Issue,Unresolved
2629,1310,2015-11-14 21:06:25.000,Network Issue,Unresolved
2633,1311,2015-01-21 21:43:21.000,Device Issue,Open
2639,1318,2015-06-15 19:33:07.000,Billing Issue,Closed
2641,1320,2015-02-07 00:19:31.000,Device Issue,Unresolved
2645,1322,2015-11-02 08:19:47.000,Device Issue,Closed
2647,1327,2016-09-12 12:32:12.000,Billing Issue,Closed
2693,1333,2016-06-16 01:39:29.000,Billing Issue,Closed
2696,1334,2017-01-31 17:56:11.000,Device Issue,Unresolved
2701,1335,2015-06-28 02:55:12.000,Network Issue,Unresolved
2690,1336,2016-01-05 03:31:26.000,Billing Issue,Closed
2706,1337,2015-05-20 19:21:04.000,Network Issue,Open
2694,1338,2016-01-31 05:54:38.000,Billing Issue,Open
2697,1339,2015-12-26 11:20:15.000,Device Issue,Unresolved
2680,1330,2015-08-27 22:56:05.000,Billing Issue,Open
2682,1331,2016-06-05 09:46:47.000,Network Issue,Closed
2684,1332,2017-01-05 10:07:29.000,Billing Issue,Closed
2673,1329,2016-03-18 01:14:42.000,Device Issue,Closed
2650,1326,2015-11-20 03:02:19.000,Device Issue,Closed
2698,1340,2016-08-14 20:06:29.000,Network Issue,Open
2659,1328,2015-12-16 21:03:27.000,Network Issue,Open
2700,1341,2016-10-16 02:03:56.000,Billing Issue,Open
2702,1342,2016-11-12 01:16:38.000,Device Issue,Closed
2703,1343,2015-08-19 15:07:20.000,Billing Issue,Closed
2707,1344,2016-05-12 16:45:53.000,Billing Issue,Closed
2714,1348,2016-07-28 10:49:09.000,Device Issue,Open
2709,1345,2016-11-07 13:08:41.000,Device Issue,Closed
2717,1349,2016-08-04 01:57:54.000,Network Issue,Open
2710,1346,2016-01-31 23:18:57.000,Network Issue,Unresolved
2711,1347,2016-01-13 19:01:11.000,Network Issue,Closed
2721,1350,2016-07-20 14:03:33.000,Billing Issue,Unresolved
2741,1363,2015-07-11 10:43:07.000,Billing Issue,Closed
2740,1362,2015-03-12 10:45:24.000,Network Issue,Unresolved
2751,1368,2015-03-29 23:40:45.000,Network Issue,Open
2752,1369,2015-07-19 12:25:32.000,Device Issue,Open
2724,1351,2015-10-06 13:53:39.000,Billing Issue,Open
2726,1352,2015-03-01 23:23:22.000,Billing Issue,Closed
2727,1353,2016-03-13 13:21:36.000,Device Issue,Closed
2728,1354,2015-07-05 07:34:54.000,Device Issue,Closed
2745,1364,2015-07-23 21:14:23.000,Network Issue,Open
2748,1365,2016-09-27 14:36:39.000,Billing Issue,Unresolved
2749,1366,2016-12-24 05:50:02.000,Device Issue,Closed
2750,1367,2016-05-22 19:47:36.000,Network Issue,Unresolved
2767,1374,2016-11-20 02:13:24.000,Billing Issue,Open
2768,1375,2015-08-11 23:21:47.000,Device Issue,Open
2769,1376,2015-03-08 19:14:42.000,Network Issue,Closed
2771,1377,2015-04-08 11:56:00.000,Device Issue,Open
2729,1355,2015-09-10 22:06:15.000,Network Issue,Unresolved
2730,1356,2016-08-10 10:04:38.000,Billing Issue,Open
2731,1357,2016-09-28 23:08:19.000,Billing Issue,Closed
2732,1358,2016-03-27 21:09:38.000,Network Issue,Open
2772,1378,2015-09-27 03:34:08.000,Network Issue,Open
4528,2238,2016-02-14 07:50:44.000,Network Issue,Unresolved
4531,2239,2015-12-19 06:01:58.000,Billing Issue,Unresolved
4547,2249,2016-04-05 04:36:04.000,Billing Issue,Unresolved
4549,2251,2015-10-01 17:41:52.000,Billing Issue,Closed
4526,2237,2015-02-11 14:02:23.000,Billing Issue,Open
4533,2242,2015-02-23 15:05:09.000,Device Issue,Closed
4534,2244,2016-12-19 00:42:19.000,Network Issue,Closed
4535,2245,2016-07-05 16:29:02.000,Billing Issue,Closed
4537,2246,2015-01-07 13:38:12.000,Device Issue,Unresolved
4539,2247,2016-01-23 06:11:04.000,Billing Issue,Closed
4540,2248,2016-11-26 22:46:29.000,Billing Issue,Open
4545,2250,2015-11-10 02:22:19.000,Network Issue,Open
4506,2227,2016-03-05 02:20:48.000,Device Issue,Closed
4510,2228,2016-11-21 13:41:28.000,Billing Issue,Open
4515,2229,2015-12-21 07:55:27.000,Billing Issue,Open
4517,2230,2015-05-22 03:45:21.000,Network Issue,Unresolved
4563,2258,2015-03-01 15:38:25.000,Network Issue,Closed
4502,2223,2015-12-13 21:51:18.000,Device Issue,Closed
4564,2259,2015-04-10 11:35:24.000,Device Issue,Closed
4503,2224,2016-06-24 18:41:01.000,Billing Issue,Open
4504,2225,2015-11-18 10:33:51.000,Billing Issue,Unresolved
4505,2226,2015-02-27 12:22:42.000,Billing Issue,Unresolved
4554,2252,2015-04-19 21:37:36.000,Billing Issue,Closed
