tac,brandmodel,manufacturer,frequencies_band,radiointerface,brandname,modelname,os,chipnfc,chipbluetooth,chipwlan,devicetype,removableuicc,removableeuicc,nonremovableuicc,nonremovableeuicc,deviceatlasid,standardisedfull,standardised_device_model,standardisedmarketing,interlmodel,allocationdate,countrycode,fixedcode,manufacturercode,year_released,mobile_device,hardwaretype,touchscreen,screenwidth,screenheight,diagolscreensize,displayppi,devicepixelratio,screencolordepth,nfc,camera,ismobilephone,istablet,isereader,isgamesconsole,istv,issettupbox,ismediaplayer,chipsetvendor,chipset,chipsetmodel,cpu,cpu_cores,cpu_maximum_frequency,gpu,sim_slots,sim_size,interl_storage_capacity,expandable_storage,total_ram,os_me,os_version,os_android,os_bada,os_ios,os_rim,os_symbian,os_windows_mobile,os_windows_phone,os_windows_rt,os_web_os,browser_me,browser_version,browser_rendering_engine,markup_xhtml_basic_1v0,markup_xhtml_mp_1v0,markup_xhtml_mp_1v1,markup_xhtml_mp_1v2,markup_wml1,vcard_download,image__gif87,image__gif89a,image__jpg,image__png,uri_scheme_tel,uri_scheme_sms,uri_scheme_sms_to,cookie,https,memory_limit_markup,memory_limit_embedded_media,memory_limit_download,flash_capable,js_support_basic_java_script,js_modify_dom,js_modify_css,js_support_events,js_support_event_listener,js_xhr,js_support_console_log,js_json,supports_client_side,csd,hscsd,gprs,edge,hsdpa,umts,hspa,lte,lte_category,lte_advanced,volte,wifi,vowifi,html_audio,html_canvas,html_inline_svg,html_svg,html_video,css_animations,css_columns,css_transforms,css_transitions,js_application_cache,js_geo_location,js_indexeddb,js_local_storage,js_session_storage,js_web_gl,js_web_sockets,js_web_sql_database,js_web_workers,js_device_orientation,js_device_motion,js_touch_events,js_query_selector,wmv,midi_monophonic,midi_polyphonic,amr,mp3,aac
35069070,Nokia 20 (GSM Connectivity Termil),Nokia Corporation,"GSM 1800,GSM 900",NONE,Not Known,Nokia 20 (GSM Connectivity Termil),Not Known,Not Known,Not Known,Not Known,Handheld,Not Known,Not Known,Not Known,Not Known,7866850,Nokia GSM Connectivity Termil,20,GSM Connectivity Termil,TME-2,2002-01-16 00:00:00.000,244,MANU,200064,2001,0,Wireless Hotspot,0,,,,,1,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35069080,Nokia 20 (GSM Connectivity Termil),Nokia Corporation,"GSM 1800,GSM 900",NONE,Not Known,Nokia 20 (GSM Connectivity Termil),Not Known,Not Known,Not Known,Not Known,Handheld,Not Known,Not Known,Not Known,Not Known,7866850,Nokia GSM Connectivity Termil,20,GSM Connectivity Termil,TME-2,2002-01-16 00:00:00.000,244,MANU,200064,2001,0,Wireless Hotspot,0,,,,,1,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35069088,Nokia 20 (GSM Connectivity Termil),Nokia Corporation,"GSM 1800,GSM 900",NONE,Not Known,Nokia 20 (GSM Connectivity Termil),Not Known,Not Known,Not Known,Not Known,Handheld,Not Known,Not Known,Not Known,Not Known,7866850,Nokia GSM Connectivity Termil,20,GSM Connectivity Termil,TME-2,2002-01-16 00:00:00.000,244,MANU,200064,2001,0,Wireless Hotspot,0,,,,,1,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35069091,Nokia 20 (GSM Connectivity Termil),Nokia Corporation,"GSM 1800,GSM 900",NONE,Not Known,Nokia 20 (GSM Connectivity Termil),Not Known,Not Known,Not Known,Not Known,Handheld,Not Known,Not Known,Not Known,Not Known,7866850,Nokia GSM Connectivity Termil,20,GSM Connectivity Termil,TME-2,2002-01-16 00:00:00.000,244,MANU,200064,2001,0,Wireless Hotspot,0,,,,,1,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35069092,Nokia 20 (GSM Connectivity Termil),Nokia Corporation,"GSM 1800,GSM 900",NONE,Not Known,Nokia 20 (GSM Connectivity Termil),Not Known,Not Known,Not Known,Not Known,Handheld,Not Known,Not Known,Not Known,Not Known,7866850,Nokia GSM Connectivity Termil,20,GSM Connectivity Termil,TME-2,2002-01-16 00:00:00.000,244,MANU,200064,2001,0,Wireless Hotspot,0,,,,,1,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35069093,Nokia 20 (GSM Connectivity Termil),Nokia Corporation,"GSM 1800,GSM 900",NONE,Not Known,Nokia 20 (GSM Connectivity Termil),Not Known,Not Known,Not Known,Not Known,Handheld,Not Known,Not Known,Not Known,Not Known,7866850,Nokia GSM Connectivity Termil,20,GSM Connectivity Termil,TME-2,2002-01-16 00:00:00.000,244,MANU,200064,2001,0,Wireless Hotspot,0,,,,,1,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35152006,"BlackBerry STL100-4, Z10, RFA91LW",BlackBerry Limited,"802.11a/n 5GHz,802.11b/g/n,Bluetooth,DC-HSDPA,GPS,HSDPA/HSUPA,HSPA+,NFC,CDMA2000,GSM 1800,GSM 1900,GSM 900,GSM850 (GSM800),LTE FDD BAND 13,GAN,WCDMA FDD Band I,WCDMA FDD Band VIII","CDMA,GPRS, EDGE",BlackBerry,"STL100-4, Z10, RFA91LW",Blackberry,Y,Y,Y,Smartphone,Not Known,Not Known,Not Known,Not Known,3947909,BlackBerry Z10,Z10,Z10,"RFA91LW (UMTS FDD I, VIII) (LTE FDD 13) (Verizon LRA)",2013-10-24 00:00:00.000,302,MANU,210013,2013,1,Mobile Phone,1,768,1280,4.2,356,2.24,24,1,8,1,0,0,0,0,0,0,Qualcomm,Spdragon S4 Plus,MSM8960,Krait,2,1500,Adreno 225,1,Micro,16,1,2048,RIM,BB10,0,0,0,1,0,0,0,0,0,BlackBerry Browser,10,WebKit,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,,,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,,1,0,,1,1
35153306,Samsung GT-I9195,Samsung Korea,"WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII,LTE FDD BAND 1,LTE FDD BAND 20,LTE FDD BAND 3,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,GSM 1800,GSM 1900,GSM 900,GSM850 (GSM800)",NONE,Samsung,GT-I9195,Android,Y,Y,Y,Smartphone,Not Known,Not Known,Not Known,Not Known,4505854,Samsung Galaxy S4 Mini,GT-I9195,Galaxy S4 Mini,Samsung GT-I9195,2013-10-25 00:00:00.000,450,MANU,210005,2013,1,Mobile Phone,1,540,960,4.3,256,1.5,24,1,8,1,0,0,0,0,0,0,Qualcomm,Spdragon 400,MSM8930AB,Krait 300,2,1700,Adreno 305,1,Micro,16-Aug,1,1536,Android,2.3.6,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,3,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
35154006,Samsung SM-N900,Samsung Korea,"GSM 1800,GSM 1900,GSM 900,GSM850 (GSM800),WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII",CDMA,Samsung,SM-N900,Android,Y,Y,Y,Smartphone,Not Known,Not Known,Not Known,Not Known,5452044,Samsung Galaxy Note 3,SM-N900,Galaxy Note 3,Samsung SM-N900,2013-10-29 00:00:00.000,450,MANU,210005,2013,1,Mobile Phone,1,1080,1920,5.7,388,3,24,1,13,1,0,0,0,0,0,0,Samsung,Exynos 5 Octa,5420,Cortex-A15 & Cortex-A7,4+4,1900 & 1300,Mali-T628 MP6,1,Micro,16/32/64,1,3072,Android,2.1,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35154106,GALAXY S4 MINI GT-I9190,Samsung Korea,"GSM 1800,GSM 1900,GSM 900,GSM850 (GSM800),WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII",NONE,Samsung,GT-I9190,"Android,Not Known",Y,Y,Y,Smartphone,Not Known,Not Known,Not Known,Not Known,5452202,Samsung Galaxy S4 Mini,GT-I9190,Galaxy S4 Mini,GALAXY S4 MINI GT-I9190,2013-10-29 00:00:00.000,450,MANU,210005,2013,1,Mobile Phone,1,540,960,4.3,256,1.5,24,1,8,1,0,0,0,0,0,0,Qualcomm,Spdragon 400,MSM8930,Krait 200,2,1700,Adreno 305,2,Micro,8,1,1536,Android,4.2.2,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,0,,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35154206,Samsung SM-N9005,Samsung Korea,"GSM 1800,GSM 1900,GSM 900,GSM850 (GSM800),LTE FDD BAND 1,LTE FDD BAND 20,LTE FDD BAND 3,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII",GPRS,Samsung,SM-N9005,Android,Y,Y,Y,Smartphone,Not Known,Not Known,Not Known,Not Known,5619064,Samsung Galaxy Note 3 4G LTE,SM-N9005,Galaxy Note 3 4G LTE,Samsung SM-N9005,2013-10-29 00:00:00.000,450,MANU,210005,2013,1,Mobile Phone,1,1080,1920,5.7,386,3,24,1,13,1,0,0,0,0,0,0,Qualcomm,Spdragon 800,MSM8974,Krait 400,4,2300,Adreno 330,1,Micro,16/32/64,1,3072,Android,2.3.6,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,4,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35154507,ASUS ASUS_Z00AD,ASUSTek Computer Inc,"GSM 1800,GSM 1900,GSM 900,GSM850 (GSM800),LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 20,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII,2 UICC",3GPP2,ASUS,ASUS_Z00AD,Android,Y,Y,Y,Smartphone,2 UICC,Not Known,Not Known,Not Known,8261833,Asus ZenFone 2,ZE551ML (Z00AD),ZenFone 2,ASUS ASUS_Z00AD,2015-03-12 00:00:00.000,466,MANU,210056,2015,1,Mobile Phone,1,1080,1920,5.5,401,3,24,1,13,1,0,0,0,0,0,0,Intel,Atom,Z3580/Z3560,Silvermont,4,2300 & 1800,PowerVR G6430,2,Micro,16/32/64/128,1,2048/4096,Android,5.0.1,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,1,1,1,1,1,,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,0,1,1,1,1,1
35155509,GALAXY A5 SM-A520F,Samsung Korea,"CA_1A-5A,CA_1A-7A,CA_1A-8A,CA_1A-20A,CA_2A-5A,CA_2A-7A,CA_2A-17A,CA_2A-28A,CA_3C-5A,CA_3A-7A,CA_3A-8A,CA_3A-20A,CA_3A-28A,CA_3A-38A,CA_3A-40A,CA_4A-5A,CA_4A-7A,CA_4A-17A,CA_4A-28A,CA_5A-5A,CA_5A-7A,CA_5A-40A,CA_7A-8A,CA_7A-20A,CA_7A-28A,GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band IV,WCDMA FDD Band V,WCDMA FDD Band VIII,LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 17,LTE FDD BAND 20,LTE FDD BAND 28,LTE TDD BAND 38,LTE TDD BAND 40,LTE TDD BAND 41,CA_3C,CA_5C,CA_7C,CA_38C,CA_40C,CA_41C,1 UICC,0 eUICC",NONE,Samsung,SM-A520F,Android,Y,Y,Y,Smartphone,1 UICC,0 eUICC,Not Known,Not Known,17202153,Samsung Galaxy A5 (2017),SM-A520F,Galaxy A5 (2017),GALAXY A5 SM-A520F,2017-06-01 00:00:00.000,450,MANU,210005,2016,1,Mobile Phone,1,1080,1920,5.2,424,3,24,1,13,1,0,0,0,0,0,0,Samsung,,7880,Cortex-A53,8,1870,Mali T830,2,no,16/32,1,3072/4096,Android,6,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,,1,1,1,1,,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1
35155609,Samsung SM-G532G/DS,Samsung Korea,"WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII,GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,LTE TDD BAND 38,LTE TDD BAND 40,LTE FDD BAND 1,LTE FDD BAND 3,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 28,2 UICC,0 eUICC",NONE,Samsung,SM-G532G/DS,Android,N,Y,Y,Smartphone,2 UICC,0 eUICC,Not Known,Not Known,17373334,Samsung Galaxy J2 Prime LTE,SM-G532G,Galaxy J2 Prime LTE,Samsung SM-G532G/DS,2017-06-01 00:00:00.000,450,MANU,210005,2016,1,Mobile Phone,1,540,960,5,220,1.5,24,0,8,1,0,0,0,0,0,0,MStar Semiconductor,,MT6737T,Cortex-A53,4,1400,Mali-T720 MP2,2,Micro,8,1,1536,Android,6.0.1,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,,1,1,1,1,,1,1,0,0,0,1,1,1,1,1,1,1,,,1,,,1,1,1,1,1,1,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1
35614406,Gear S SM-R750,Samsung Korea,"GSM 1800,GSM 900,WCDMA FDD Band I,WCDMA FDD Band VIII",NONE,Samsung,SM-R750,"MTK,TIZEN",N,Y,Y,Smartphone,Not Known,Not Known,Not Known,Not Known,7194976,Samsung Gear S,SM-R750,Gear S,Gear S SM-R750,2014-08-08 00:00:00.000,450,MANU,210005,2014,1,Wristwatch,1,360,480,2,300,,24,,,0,0,0,0,0,0,0,,,,,,,,1,no,,,,Tizen,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,1,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35155709,Samsung SM-G532G/DS,Samsung Korea,"LTE FDD BAND 1,LTE FDD BAND 3,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 28,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII,GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,LTE TDD BAND 38,LTE TDD BAND 40,2 UICC,0 eUICC",NONE,Samsung,SM-G532G/DS,Android,N,Y,Y,Smartphone,2 UICC,0 eUICC,Not Known,Not Known,17373334,Samsung Galaxy J2 Prime LTE,SM-G532G,Galaxy J2 Prime LTE,Samsung SM-G532G/DS,2017-06-01 00:00:00.000,450,MANU,210005,2016,1,Mobile Phone,1,540,960,5,220,1.5,24,0,8,1,0,0,0,0,0,0,MStar Semiconductor,,MT6737T,Cortex-A53,4,1400,Mali-T720 MP2,2,Micro,8,1,1536,Android,6.0.1,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,,1,1,1,1,,1,1,0,0,0,1,1,1,1,1,1,1,,,1,,,1,1,1,1,1,1,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1
35155809,GALAXY S8+ SM-G955F,Samsung Korea,"CA_3A-3A,CA_7A-7A,CA_40A-40A,CA_41A-41A,CA_41A-41C,CA_41C-41A,CA_1A-3A-5A,CA_1A-3A-8A,CA_1A-3A-20A,CA_1A-3A-28A,CA_1A-7A-20A,CA_1A-7A-28A,CA_3A-7A-8A,CA_3A-7A-20A,CA_3A-7A-28A,CA_1A-3A,CA_1A-5A,CA_1A-7A,CA_1A-8A,CA_1A-20A,CA_1A-28A,CA_3A-5A,CA_3C-5A,CA_3A-7A,CA_3A-7B,CA_3A-7C,CA_3C-7A,CA_3A-8A,CA_3A-3A-8A,CA_3A-20A,CA_3A-28A,CA_3A-38A,CA_3A-40A,CA_3A-40C,CA_4A-7A,CA_4A-12A,CA_4A-12B,CA_4A-17A,CA_4A-28A,CA_5A-7A,CA_5A-40A,CA_7A-8A,CA_7A-20A,CA_7A-28A,CA_7B-28A,CA_20A-32A,CA_1C,CA_3C,CA_7B,CA_7C,CA_12B,CA_38C,CA_40C,CA_40D,CA_41C,CA_41D,LTE TDD BAND 38,LTE TDD BAND 39,LTE TDD BAND 40,LTE TDD BAND 41,LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 12,LTE FDD BAND 13,LTE FDD BAND 17,LTE FDD BAND 18,LTE FDD BAND 19,LTE FDD BAND 20,LTE FDD BAND 25,LTE FDD BAND 26,LTE FDD BAND 28,LTE FDD Band 32,LTE FDD Band 66,TD-SCDMA,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band IV,WCDMA FDD Band V,WCDMA FDD Band VIII,GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,1 UICC,0 eUICC",NONE,Samsung,SM-G955F,Android,Y,Y,Y,Smartphone,1 UICC,0 eUICC,Not Known,Not Known,19027530,Samsung Galaxy S8 Plus,SM-G955F,Galaxy S8 Plus,GALAXY S8+ SM-G955F,2017-06-01 00:00:00.000,450,MANU,210005,2017,1,Mobile Phone,1,1440,2880,6.2,519,,24,1,13,1,0,0,0,0,0,0,Samsung,Exynos 9 Octa,8895M,Cortex-A53 & Exynos M2,8,2500,Mail-G71 MP20,1,no,64,1,6144,Android,7,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,,1,1,1,1,,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1
35155909,GALAXY S8+ SM-G955F,Samsung Korea,"LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 12,LTE FDD BAND 13,LTE FDD BAND 17,LTE FDD BAND 18,LTE FDD BAND 19,LTE FDD BAND 20,LTE FDD BAND 25,LTE FDD BAND 26,LTE FDD BAND 28,LTE FDD Band 32,LTE FDD Band 66,LTE TDD BAND 38,LTE TDD BAND 39,LTE TDD BAND 40,LTE TDD BAND 41,GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,CA_1A-3A,CA_1A-5A,CA_1A-7A,CA_1A-8A,CA_1A-20A,CA_1A-28A,CA_3A-5A,CA_3C-5A,CA_3A-7A,CA_3A-7B,CA_3A-7C,CA_3C-7A,CA_3A-8A,CA_3A-3A-8A,CA_3A-20A,CA_3A-28A,CA_3A-38A,CA_3A-40A,CA_3A-40C,CA_4A-7A,CA_4A-12A,CA_4A-12B,CA_4A-17A,CA_4A-28A,CA_5A-7A,CA_5A-40A,CA_7A-8A,CA_7A-20A,CA_7A-28A,CA_7B-28A,CA_20A-32A,CA_3A-3A,CA_7A-7A,CA_40A-40A,CA_41A-41A,CA_41A-41C,CA_41C-41A,CA_1A-3A-5A,CA_1A-3A-8A,CA_1A-3A-20A,CA_1A-3A-28A,CA_1A-7A-20A,CA_1A-7A-28A,CA_3A-7A-8A,CA_3A-7A-20A,CA_3A-7A-28A,CA_1C,CA_3C,CA_7B,CA_7C,CA_12B,CA_38C,CA_40C,CA_40D,CA_41C,CA_41D,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band IV,WCDMA FDD Band V,WCDMA FDD Band VIII,TD-SCDMA,1 UICC,0 eUICC",NONE,Samsung,SM-G955F,Android,Y,Y,Y,Smartphone,1 UICC,0 eUICC,Not Known,Not Known,19027530,Samsung Galaxy S8 Plus,SM-G955F,Galaxy S8 Plus,GALAXY S8+ SM-G955F,2017-06-01 00:00:00.000,450,MANU,210005,2017,1,Mobile Phone,1,1440,2880,6.2,519,,24,1,13,1,0,0,0,0,0,0,Samsung,Exynos 9 Octa,8895M,Cortex-A53 & Exynos M2,8,2500,Mail-G71 MP20,1,no,64,1,6144,Android,7,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,,1,1,1,1,,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1
35156009,GALAXY S8+ SM-G955F,Samsung Korea,"CA_1C,CA_3C,CA_7B,CA_7C,CA_12B,CA_38C,CA_40C,CA_40D,CA_41C,CA_41D,GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,TD-SCDMA,LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 12,LTE FDD BAND 13,LTE FDD BAND 17,LTE FDD BAND 18,LTE FDD BAND 19,LTE FDD BAND 20,LTE FDD BAND 25,LTE FDD BAND 26,LTE FDD BAND 28,LTE FDD Band 32,LTE FDD Band 66,CA_1A-3A,CA_1A-5A,CA_1A-7A,CA_1A-8A,CA_1A-20A,CA_1A-28A,CA_3A-5A,CA_3C-5A,CA_3A-7A,CA_3A-7B,CA_3A-7C,CA_3C-7A,CA_3A-8A,CA_3A-3A-8A,CA_3A-20A,CA_3A-28A,CA_3A-38A,CA_3A-40A,CA_3A-40C,CA_4A-7A,CA_4A-12A,CA_4A-12B,CA_4A-17A,CA_4A-28A,CA_5A-7A,CA_5A-40A,CA_7A-8A,CA_7A-20A,CA_7A-28A,CA_7B-28A,CA_20A-32A,CA_3A-3A,CA_7A-7A,CA_40A-40A,CA_41A-41A,CA_41A-41C,CA_41C-41A,CA_1A-3A-5A,CA_1A-3A-8A,CA_1A-3A-20A,CA_1A-3A-28A,CA_1A-7A-20A,CA_1A-7A-28A,CA_3A-7A-8A,CA_3A-7A-20A,CA_3A-7A-28A,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band IV,WCDMA FDD Band V,WCDMA FDD Band VIII,LTE TDD BAND 38,LTE TDD BAND 39,LTE TDD BAND 40,LTE TDD BAND 41,1 UICC,0 eUICC",NONE,Samsung,SM-G955F,Android,Y,Y,Y,Smartphone,1 UICC,0 eUICC,Not Known,Not Known,19027530,Samsung Galaxy S8 Plus,SM-G955F,Galaxy S8 Plus,GALAXY S8+ SM-G955F,2017-06-01 00:00:00.000,450,MANU,210005,2017,1,Mobile Phone,1,1440,2880,6.2,519,,24,1,13,1,0,0,0,0,0,0,Samsung,Exynos 9 Octa,8895M,Cortex-A53 & Exynos M2,8,2500,Mail-G71 MP20,1,no,64,1,6144,Android,7,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,,1,1,1,1,,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1
35181709,Samsung SM-J700H/DS,Samsung Korea,"WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII,GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,2 UICC,0 eUICC",NONE,Samsung,SM-J700H/DS,Android,N,Y,Y,Smartphone,2 UICC,0 eUICC,Not Known,Not Known,9034483,Samsung Galaxy J7,SM-J700H,Galaxy J7,Samsung SM-J700H/DS,2017-06-16 00:00:00.000,450,MANU,210005,2015,1,Mobile Phone,1,720,1280,5.5,267,2,24,0,13,1,0,0,0,0,0,0,Samsung,Exynos 7 Octa,7580,Cortex-A53,4+4,1600 & 1200,Mali-T720 MP2,2,Micro,4,1,512,Android,5.0.1,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,0,,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
35236600,MT3-411A21,Motorola Inc.,"GSM 1800,GSM 1900,GSM 900",NONE,Not Known,MT3-411A21,Not Known,Not Known,Not Known,Not Known,Handheld,Not Known,Not Known,Not Known,Not Known,10002835,Motorola G18 GPRS Data Module,G18,G18 GPRS Data Module,MT3-411A21,2003-08-01 00:00:00.000,310,MANU,200013,2003,,Embedded Network Module,0,,,,,1,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,Other,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,
